order_id,purchase_ts,ship_ts,delivery_ts,refund_ts
2dc047ca4ea,10/16/20,10/18/20,10/27/20,
8387453c88d,10/16/20,10/18/20,10/27/20,
a95eb46aa9c,10/16/20,10/18/20,10/27/20,
d9c6baeea9a,10/16/20,10/18/20,10/27/20,
4245dbdc0e6,10/17/20,10/18/20,10/27/20,
693de0d8dc3,10/17/20,10/18/20,10/27/20,
897235c8d09,10/12/20,10/18/20,10/28/20,
0abf17c983c,10/13/20,10/18/20,10/28/20,
6c4b6f41741,10/14/20,10/18/20,10/28/20,
8208e9d699f,10/14/20,10/18/20,10/28/20,
ec79d7b736b,10/14/20,10/18/20,10/28/20,
f93c12636dc,10/16/20,10/18/20,10/28/20,
bd2b7cdc1b5,10/17/20,10/18/20,10/28/20,
d0729c8e5e3,10/17/20,10/18/20,10/28/20,
0fa669bffc6,10/12/20,10/18/20,10/29/20,
4d236779d9b,10/12/20,10/18/20,10/29/20,
7f6904352a5,10/12/20,10/18/20,10/29/20,
095b561ed16,10/13/20,10/18/20,10/29/20,
b9d1798dfa2,10/13/20,10/18/20,10/29/20,
e91af390bcc,10/13/20,10/18/20,10/29/20,
01d5d1ad23b,10/16/20,10/18/20,10/29/20,
1f691389c07,10/16/20,10/18/20,10/29/20,
819afd3b325,10/16/20,10/18/20,10/29/20,
bc544dd12f8,10/16/20,10/18/20,10/29/20,
f1d114d1f05,10/17/20,10/18/20,10/29/20,
004602d9c2d,10/13/20,10/18/20,10/30/20,
86ebd29f6a2,10/13/20,10/18/20,10/30/20,
f575d5087a5,10/13/20,10/18/20,10/30/20,
2f546a7907f,10/14/20,10/18/20,10/30/20,
875bdde68b5,10/14/20,10/18/20,10/30/20,
b39ec6051b2,10/14/20,10/18/20,10/30/20,
3906316c0bf,10/15/20,10/18/20,10/30/20,
a7bf960831a,10/15/20,10/18/20,10/30/20,
e9a61f46ef2,10/15/20,10/18/20,10/30/20,
2de45137bbe,10/16/20,10/18/20,10/30/20,
7f28bb427e4,10/16/20,10/18/20,10/30/20,
bf762d761ea,10/16/20,10/18/20,10/30/20,
0f180bb16df,10/17/20,10/18/20,10/30/20,
620c9a88124,10/17/20,10/18/20,10/30/20,
79769e6d35d,10/17/20,10/18/20,10/30/20,
a4c8f66e2a0,10/17/20,10/18/20,10/30/20,
a83a90256d3,10/12/20,10/18/20,10/31/20,
3ba93208840,10/13/20,10/18/20,10/31/20,
e2106f8c988,10/13/20,10/18/20,10/31/20,
e7d98c6580c,10/13/20,10/18/20,10/31/20,
f2a8d455add,10/13/20,10/18/20,10/31/20,
f921a6e8dce,10/13/20,10/18/20,10/31/20,
00153f93534,10/14/20,10/18/20,10/31/20,
065805e60b6,10/14/20,10/18/20,10/31/20,
ca755290e92,10/14/20,10/18/20,10/31/20,
fd549972b4c,10/15/20,10/18/20,10/31/20,
41f328b2bcb,10/16/20,10/18/20,10/31/20,
caaa5399c02,10/17/20,10/18/20,10/31/20,11/3/20
44eccabc558,10/17/20,10/18/20,10/31/20,
adef5312689,10/17/20,10/18/20,10/31/20,
36ea031fa0b,10/12/20,10/18/20,11/1/20,
56dd81be9e3,10/12/20,10/18/20,11/1/20,
f80622e23e7,10/12/20,10/18/20,11/1/20,
70e981efd77,10/13/20,10/18/20,11/1/20,
366950cb235,10/15/20,10/18/20,11/1/20,
ca8584beb79,10/15/20,10/18/20,11/1/20,
4ce0567408e,10/17/20,10/18/20,11/1/20,
26a77f8dfb0,6/25/21,7/1/21,7/8/21,
43ff7c97750,6/26/21,7/1/21,7/8/21,
abcbfebb520,6/26/21,7/1/21,7/8/21,
7c0d6d2101d,6/27/21,7/1/21,7/8/21,
23bf61578a6,6/27/21,7/1/21,7/8/21,
c8ae0ee3e9e,6/27/21,7/1/21,7/8/21,
e0f03ca81a6,6/27/21,7/1/21,7/8/21,
fe4af1c6ab9,6/27/21,7/1/21,7/8/21,
76f3f54d551,6/28/21,7/1/21,7/8/21,
929b280e37a,6/29/21,7/1/21,7/8/21,
9ffeb582fac,6/29/21,7/1/21,7/8/21,
e2932342910,6/29/21,7/1/21,7/8/21,
a98e624a997,6/25/21,7/1/21,7/9/21,
d38da1fe597,6/25/21,7/1/21,7/9/21,
0c495ba8ad2,6/26/21,7/1/21,7/9/21,
2a577b6df19,6/26/21,7/1/21,7/9/21,
6e579e7f4db,6/26/21,7/1/21,7/9/21,
6db3da07613,6/27/21,7/1/21,7/9/21,
f0ed52cc92f,6/27/21,7/1/21,7/9/21,
094adc487b7,6/30/21,7/1/21,7/9/21,
106d5fd3f42,6/30/21,7/1/21,7/9/21,
3503ba54d91,6/30/21,7/1/21,7/9/21,
c64302ef6d8,6/26/21,7/1/21,7/10/21,
69fec1b9a35,6/26/21,7/1/21,7/10/21,
1188c747901,6/27/21,7/1/21,7/10/21,
85d4ecd86e1,6/27/21,7/1/21,7/10/21,
7d6b28f7dde,6/28/21,7/1/21,7/10/21,
f8e81249499,6/28/21,7/1/21,7/10/21,
1acd6ce5659,6/29/21,7/1/21,7/10/21,
3622f894aeb,6/29/21,7/1/21,7/10/21,
a80e486b579,6/29/21,7/1/21,7/10/21,
f504dd4871d,6/29/21,7/1/21,7/10/21,
09d1f74fa38,6/30/21,7/1/21,7/10/21,
22301a5af9e,6/26/21,7/1/21,7/11/21,
58eef1e6206,6/26/21,7/1/21,7/11/21,
e3a7ef05993,6/27/21,7/1/21,7/11/21,
319db888e5a,6/28/21,7/1/21,7/11/21,
b67cb70f417,6/28/21,7/1/21,7/11/21,
fed23f0b047,6/28/21,7/1/21,7/11/21,
507ed435b11,6/29/21,7/1/21,7/11/21,
8ae20dac328,6/29/21,7/1/21,7/11/21,
949d74aa17f,6/29/21,7/1/21,7/11/21,
abab34d216f,6/29/21,7/1/21,7/11/21,
8efb4efb3a6,6/26/21,7/1/21,7/12/21,
856b4a5694e,6/27/21,7/1/21,7/12/21,
e58f52fa4bd,6/27/21,7/1/21,7/12/21,
1b4ea11cea1,6/29/21,7/1/21,7/12/21,
3272854c1a6,6/29/21,7/1/21,7/12/21,
c7028eba984,6/29/21,7/1/21,7/12/21,
00a016fd9b7,6/26/21,7/1/21,7/13/21,
4c70b57f6b5,6/27/21,7/1/21,7/13/21,7/16/21
dc419830510,6/27/21,7/1/21,7/13/21,
779de7e8cff,6/28/21,7/1/21,7/13/21,
8738373a51a,6/28/21,7/1/21,7/13/21,
f957eb85b57,6/25/21,7/1/21,7/14/21,
4335eabd4ec,6/26/21,7/1/21,7/14/21,
5c5066b5ac4,6/27/21,7/1/21,7/14/21,
cec84cb54b5,6/27/21,7/1/21,7/14/21,
e104776fa99,6/27/21,7/1/21,7/14/21,
e5e29091d4b,6/27/21,7/1/21,7/14/21,
7728b8ef4ba,6/28/21,7/1/21,7/14/21,
35430fcf8f2,6/26/21,7/1/21,7/15/21,
356f7b12766,6/27/21,7/1/21,7/15/21,
4e2b828e54c,6/27/21,7/1/21,7/15/21,
dc5d59f3d78,6/27/21,7/1/21,7/15/21,
7835e7687b5,6/28/21,7/1/21,7/15/21,
371239c40bf,6/29/21,7/1/21,7/15/21,
4b9bbb47719,6/29/21,7/1/21,7/15/21,
b5e303e858f,6/29/21,7/1/21,7/15/21,
df8600fab92,6/29/21,7/1/21,7/15/21,
fa1001d82b2,6/30/21,7/1/21,7/15/21,
95fccb0751e,3/8/22,3/14/22,3/21/22,
532060f4983,3/10/22,3/14/22,3/21/22,
dfb6c77f906,3/8/22,3/14/22,3/22/22,
380940b4cd3,3/11/22,3/14/22,3/22/22,
b1b99b82fb8,3/11/22,3/14/22,3/22/22,
558736c0535,3/8/22,3/14/22,3/23/22,
5b4333d6a8b,3/8/22,3/14/22,3/23/22,
0ea84635bfe,3/9/22,3/14/22,3/23/22,
78e83fc7ac4,3/9/22,3/14/22,3/23/22,
b79acbe2ed2,3/10/22,3/14/22,3/23/22,
1a7e330821d,3/13/22,3/14/22,3/23/22,
86ce85029ae,3/13/22,3/14/22,3/23/22,
eb0226713da,3/10/22,3/14/22,3/24/22,
2453fcf839d,3/11/22,3/14/22,3/24/22,
f341d2214fb,3/11/22,3/14/22,3/24/22,
04dd997e699,3/12/22,3/14/22,3/24/22,
c30ff1b28fa,3/8/22,3/14/22,3/25/22,
479ba29b532,3/9/22,3/14/22,3/25/22,
a7dcf025e21,3/11/22,3/14/22,3/25/22,
dfe73f2f299,3/11/22,3/14/22,3/25/22,
dccebab91bb,3/12/22,3/14/22,3/25/22,
53d8e2842cc,3/13/22,3/14/22,3/25/22,
7a13bea55e5,3/13/22,3/14/22,3/25/22,
ca03597ae96,3/13/22,3/14/22,3/25/22,
f338083251c,3/13/22,3/14/22,3/25/22,
f6a5345ee1e,3/8/22,3/14/22,3/26/22,
04486f1c884,3/11/22,3/14/22,3/26/22,
9f284a1c286,3/11/22,3/14/22,3/26/22,
b65feba37bb,3/11/22,3/14/22,3/26/22,
3cb741a220f,3/13/22,3/14/22,3/26/22,
e536d8a3cbf,3/13/22,3/14/22,3/26/22,
f89f149ad93,3/13/22,3/14/22,3/26/22,
616dd8ab407,3/8/22,3/14/22,3/27/22,
0c3c3c71e97,3/13/22,3/14/22,3/27/22,
e3e08efaff7,3/9/22,3/14/22,3/28/22,
b268db36659,3/11/22,3/14/22,3/28/22,
b890e5a3f8b,3/13/22,3/14/22,3/28/22,
c60c433dd8d,11/19/22,11/25/22,12/5/22,
f63b7e99773,11/20/22,11/25/22,12/5/22,
c98ebb35aec,11/24/22,11/25/22,12/5/22,
ad0a2abb9bf,11/20/22,11/25/22,12/9/22,
2d3f2d8bee8,5/20/19,5/26/19,6/2/19,
76e23747a88,5/24/19,5/26/19,6/2/19,
483c63478ed,5/25/19,5/26/19,6/2/19,
705986956fa,5/20/19,5/26/19,6/3/19,
f21a5c97d76,5/20/19,5/26/19,6/3/19,
6e89ba408e2,5/21/19,5/26/19,6/3/19,
126cd816443,5/24/19,5/26/19,6/3/19,
72e4f830695,5/23/19,5/26/19,6/4/19,
73709e316e7,5/24/19,5/26/19,6/4/19,
096de02dd0a,5/24/19,5/26/19,6/4/19,
23230d30683,5/20/19,5/26/19,6/5/19,
fd31af95fd7,5/20/19,5/26/19,6/5/19,
1a58ce68185,5/25/19,5/26/19,6/5/19,
b1944a1c12f,5/20/19,5/26/19,6/6/19,
c940d79efb7,5/21/19,5/26/19,6/6/19,
13d8f9c7a6c,5/22/19,5/26/19,6/6/19,
a35295bed1a,5/22/19,5/26/19,6/6/19,
cd5a15758d7,5/23/19,5/26/19,6/6/19,
d1588343793,5/24/19,5/26/19,6/6/19,
efb328939ab,5/21/19,5/26/19,6/7/19,
7fc1aa91504,5/23/19,5/26/19,6/7/19,
2e68f86f333,5/24/19,5/26/19,6/7/19,
9bc3cc5665f,5/24/19,5/26/19,6/7/19,
7406c3645bf,5/25/19,5/26/19,6/7/19,
909217e7935,5/21/19,5/26/19,6/8/19,
f98f632f921,5/21/19,5/26/19,6/8/19,
7050d5c03fc,5/22/19,5/26/19,6/8/19,
ff9392cbc87,5/22/19,5/26/19,6/8/19,
8d19c79e790,5/25/19,5/26/19,6/8/19,
2f507fe90f2,5/20/19,5/26/19,6/9/19,
2f5c40c3417,5/20/19,5/26/19,6/9/19,
4720729d398,5/20/19,5/26/19,6/9/19,
0ae2fd7640a,5/22/19,5/26/19,6/9/19,
956d585b0c4,5/23/19,5/26/19,6/9/19,
ef6741d84cb,5/24/19,5/26/19,6/9/19,
8a616ec0c86,5/25/19,5/26/19,6/9/19,
d36d445f153,5/25/19,5/26/19,6/9/19,
6a6ee0d1ec4,1/31/20,2/6/20,2/13/20,
8d811ea6bc5,2/1/20,2/6/20,2/13/20,
b7062e511f5,2/1/20,2/6/20,2/13/20,
d49ec2e4ef9,2/1/20,2/6/20,2/13/20,
08ce8907a58,2/4/20,2/6/20,2/13/20,
22b0566f2ad,2/4/20,2/6/20,2/13/20,
c9a40d9abc0,2/4/20,2/6/20,2/13/20,
2009287b440,2/5/20,2/6/20,2/13/20,
2976277ce06,2/5/20,2/6/20,2/13/20,
959b5dbe2ee,2/5/20,2/6/20,2/13/20,
c324e64bbf9,2/5/20,2/6/20,2/13/20,
f46fef2c3b9,2/5/20,2/6/20,2/13/20,
8b5d42f0701,2/2/20,2/6/20,2/14/20,
a3ad179ff72,2/2/20,2/6/20,2/14/20,
aa0b4922dbc,2/3/20,2/6/20,2/14/20,
c6424295b77,2/5/20,2/6/20,2/14/20,
d4a3ff7406c,2/5/20,2/6/20,2/14/20,
b40064f201d,2/1/20,2/6/20,2/15/20,
979cd416fcc,2/3/20,2/6/20,2/15/20,
58fa17b6052,2/4/20,2/6/20,2/15/20,
06c651e3871,2/5/20,2/6/20,2/15/20,
024aab328fc,2/5/20,2/6/20,2/15/20,
1b9c16df513,2/5/20,2/6/20,2/15/20,
645e4388c34,2/5/20,2/6/20,2/15/20,
b0fbb313f37,2/5/20,2/6/20,2/15/20,
17e7ccfc200,2/3/20,2/6/20,2/16/20,
ffc467415e6,2/3/20,2/6/20,2/16/20,
0bf5468b1a5,2/4/20,2/6/20,2/16/20,
0df489e13b4,2/5/20,2/6/20,2/16/20,
c8c1e2365ee,2/5/20,2/6/20,2/16/20,
245e793afcf,1/31/20,2/6/20,2/17/20,
6b2264bb08b,2/3/20,2/6/20,2/17/20,
59f2f28a865,2/4/20,2/6/20,2/17/20,
5fc5ee326a3,2/4/20,2/6/20,2/17/20,2/21/20
23c65842bba,2/4/20,2/6/20,2/17/20,
69f6e2ecff2,2/4/20,2/6/20,2/17/20,
a74d5de7267,2/4/20,2/6/20,2/17/20,
094a3bd3774,2/5/20,2/6/20,2/17/20,
14d22deec69,2/5/20,2/6/20,2/17/20,
3391af209f0,2/5/20,2/6/20,2/17/20,
f44709cc922,2/5/20,2/6/20,2/17/20,
5b96e6b5428,2/2/20,2/6/20,2/18/20,
f919e377a43,2/3/20,2/6/20,2/18/20,
d2e66d7f726,2/4/20,2/6/20,2/18/20,
79322fc12a6,2/5/20,2/6/20,2/18/20,
c782a32625d,2/5/20,2/6/20,2/18/20,
4daf60fb462,1/31/20,2/6/20,2/19/20,
72225dcaa96,2/1/20,2/6/20,2/19/20,
33cbd66b15c,2/4/20,2/6/20,2/19/20,
b3dabf0088e,2/4/20,2/6/20,2/19/20,
d5cf0e6f966,2/5/20,2/6/20,2/19/20,
129f60aafa6,1/31/20,2/6/20,2/20/20,
c4d92c0efc5,2/1/20,2/6/20,2/20/20,
3d7e97a2ed3,2/3/20,2/6/20,2/20/20,
1e4c84739cf,2/4/20,2/6/20,2/20/20,
a7c28a6bdf0,2/4/20,2/6/20,2/20/20,
31941274f6d,2/5/20,2/6/20,2/20/20,
b3bde29326b,2/5/20,2/6/20,2/20/20,
f45735250ce,2/5/20,2/6/20,2/20/20,
7376c111eb9,10/13/20,10/19/20,10/26/20,
08b61a26955,10/14/20,10/19/20,10/26/20,
99c9a2949a2,10/14/20,10/19/20,10/26/20,
b4ab63eac93,10/14/20,10/19/20,10/26/20,
a4a69b2e48a,10/15/20,10/19/20,10/26/20,
f88ff33299a,10/15/20,10/19/20,10/26/20,
b52ec880aa4,10/16/20,10/19/20,10/26/20,
5febcc0f4dc,10/17/20,10/19/20,10/26/20,
1d6e96dfe74,10/18/20,10/19/20,10/26/20,
56e0f98e049,10/13/20,10/19/20,10/27/20,10/31/20
208eb06d5ed,10/13/20,10/19/20,10/27/20,
21ca7fa38fb,10/13/20,10/19/20,10/27/20,
7424a408c06,10/14/20,10/19/20,10/27/20,
42c2b43f148,10/15/20,10/19/20,10/27/20,
9802624e78b,10/15/20,10/19/20,10/27/20,
31544038012,10/16/20,10/19/20,10/27/20,
3d169fe9870,10/17/20,10/19/20,10/27/20,
97a8e613a27,10/17/20,10/19/20,10/27/20,
18ef2cf2577,10/18/20,10/19/20,10/27/20,
bcb23075934,10/18/20,10/19/20,10/27/20,
dba1c68d806,10/18/20,10/19/20,10/27/20,
38e268510bc,10/14/20,10/19/20,10/28/20,
59e434b16cf,10/14/20,10/19/20,10/28/20,
84c7e1b2551,10/15/20,10/19/20,10/28/20,
c8da0805eb0,10/15/20,10/19/20,10/28/20,
5678aebe9c1,10/16/20,10/19/20,10/28/20,
9999f650f85,10/16/20,10/19/20,10/28/20,
be3681da3b5,10/16/20,10/19/20,10/28/20,
6fa8f86971b,10/18/20,10/19/20,10/28/20,
fddc2ef0dea,10/18/20,10/19/20,10/28/20,
3ccc3eb5cc1,10/13/20,10/19/20,10/29/20,
34b461a52cd,10/13/20,10/19/20,10/29/20,
9038bc0e1ac,10/14/20,10/19/20,10/29/20,
294ca62e41f,10/16/20,10/19/20,10/29/20,
b69211c311d,10/16/20,10/19/20,10/29/20,
036f687cbaa,10/17/20,10/19/20,10/29/20,
61e917d8798,10/17/20,10/19/20,10/29/20,
6df566eccca,10/17/20,10/19/20,10/29/20,
047064ce06c,10/18/20,10/19/20,10/29/20,
ef65b8ab390,10/13/20,10/19/20,10/30/20,
17aad8020f4,10/14/20,10/19/20,10/30/20,
58ace4d442e,10/14/20,10/19/20,10/30/20,
a138df90ddc,10/14/20,10/19/20,10/30/20,
a87315783db,10/15/20,10/19/20,10/30/20,
f882f510485,10/15/20,10/19/20,10/30/20,
75a79399ea7,10/16/20,10/19/20,10/30/20,
47effe7c2cc,10/17/20,10/19/20,10/30/20,
06cb29fa287,10/17/20,10/19/20,10/30/20,
5426e70f642,10/17/20,10/19/20,10/30/20,
658287579ca,10/18/20,10/19/20,10/30/20,
0c5708fb602,10/13/20,10/19/20,10/31/20,
d45b762ff45,10/13/20,10/19/20,10/31/20,
59c6af4fb24,10/14/20,10/19/20,10/31/20,
f70073451f8,10/17/20,10/19/20,10/31/20,
1854d194576,10/18/20,10/19/20,10/31/20,
1e674ce6149,10/18/20,10/19/20,10/31/20,
3936fda25e3,10/18/20,10/19/20,10/31/20,
930354c4299,10/18/20,10/19/20,10/31/20,
e2bfda7717c,10/18/20,10/19/20,10/31/20,
294d21b8a47,10/13/20,10/19/20,11/1/20,
f550e3f564a,10/16/20,10/19/20,11/1/20,
7484b4118e0,10/17/20,10/19/20,11/1/20,
92e52ab57ec,10/17/20,10/19/20,11/1/20,
3447f6f0f40,10/18/20,10/19/20,11/1/20,11/4/20
16522c8bbcd,10/13/20,10/19/20,11/2/20,
a93ed05de95,10/13/20,10/19/20,11/2/20,
d9d0c7f7eb0,10/13/20,10/19/20,11/2/20,
f23fb24546f,10/13/20,10/19/20,11/2/20,
7c71ef9ea79,10/14/20,10/19/20,11/2/20,
b3b4db1a924,10/14/20,10/19/20,11/2/20,
3dba7401330,10/15/20,10/19/20,11/2/20,
4c5f7a64dbe,10/17/20,10/19/20,11/2/20,
66c7428692f,10/17/20,10/19/20,11/2/20,
68a20f91627,10/17/20,10/19/20,11/2/20,
e92f5dea170,10/17/20,10/19/20,11/2/20,
63bc48dd0ee,10/18/20,10/19/20,11/2/20,11/8/20
773c7f9aad9,10/18/20,10/19/20,11/2/20,
989c0032af5,10/18/20,10/19/20,11/2/20,
03ab38846f5,6/26/21,7/2/21,7/9/21,
4f3d8d99976,6/26/21,7/2/21,7/9/21,
93c243a1112,6/26/21,7/2/21,7/9/21,
cc1bec89fc5,6/26/21,7/2/21,7/9/21,
b50892499cc,6/27/21,7/2/21,7/9/21,
2351739f146,6/29/21,7/2/21,7/9/21,
b2945712e3a,6/29/21,7/2/21,7/9/21,
06645a34efa,7/1/21,7/2/21,7/9/21,
71ae5f8c39c,7/1/21,7/2/21,7/9/21,
b919fa1bbd3,7/1/21,7/2/21,7/9/21,
bcae03d72a7,7/1/21,7/2/21,7/9/21,
29c32411aeb,6/26/21,7/2/21,7/10/21,
3db53cfec83,6/26/21,7/2/21,7/10/21,
60ea7418a12,6/26/21,7/2/21,7/10/21,
2a2696663cc,6/27/21,7/2/21,7/10/21,
8d25082d3dd,6/27/21,7/2/21,7/10/21,
ef646935ae1,6/28/21,7/2/21,7/10/21,
0031800f7ef,6/29/21,7/2/21,7/10/21,
07fd5076923,6/29/21,7/2/21,7/10/21,
60edb7b3ed5,6/29/21,7/2/21,7/10/21,
ab8e6d57006,6/30/21,7/2/21,7/10/21,
af5b8e842b9,7/1/21,7/2/21,7/10/21,
fbac7ab9d39,7/1/21,7/2/21,7/10/21,
347b63fa4af,6/26/21,7/2/21,7/11/21,
a2130cf130d,6/26/21,7/2/21,7/11/21,
672a985f6fc,6/27/21,7/2/21,7/11/21,
944168f81f3,6/27/21,7/2/21,7/11/21,
20fd1e152af,6/28/21,7/2/21,7/11/21,
3a211eeaa04,6/28/21,7/2/21,7/11/21,
c7da4400dc4,6/28/21,7/2/21,7/11/21,
e5d5229eb8b,6/28/21,7/2/21,7/11/21,
ef1de3c10c5,6/29/21,7/2/21,7/11/21,
54116a40f90,6/30/21,7/2/21,7/11/21,
92642150668,7/1/21,7/2/21,7/11/21,
184af4126c4,6/26/21,7/2/21,7/12/21,
e0b129f507d,6/26/21,7/2/21,7/12/21,
24fc192789c,6/27/21,7/2/21,7/12/21,
1d4a1fde2b6,6/28/21,7/2/21,7/12/21,
47094aac670,6/28/21,7/2/21,7/12/21,
d6db4c4b299,6/30/21,7/2/21,7/12/21,
890c5cd1ffd,7/1/21,7/2/21,7/12/21,
25dd38a51ea,6/27/21,7/2/21,7/13/21,
34d98beece4,6/27/21,7/2/21,7/13/21,
d7ec70cae24,6/27/21,7/2/21,7/13/21,
552e10583ef,6/28/21,7/2/21,7/13/21,
6fd6394a14e,6/29/21,7/2/21,7/13/21,
80072cd6982,6/29/21,7/2/21,7/13/21,
926e6e7b6e4,6/29/21,7/2/21,7/13/21,
33f08d5754c,6/26/21,7/2/21,7/14/21,
6c5cd45a936,6/26/21,7/2/21,7/14/21,
d02309ce5f7,6/26/21,7/2/21,7/14/21,
2648e8a57ef,6/27/21,7/2/21,7/14/21,
befbd3de21b,6/27/21,7/2/21,7/14/21,
64f08e3b6c0,6/29/21,7/2/21,7/14/21,
0c44febe785,6/30/21,7/2/21,7/14/21,
eb7f2c6e453,6/30/21,7/2/21,7/14/21,
9db42a0224d,7/1/21,7/2/21,7/14/21,
653ad654d74,6/26/21,7/2/21,7/15/21,
c5da8233195,6/26/21,7/2/21,7/15/21,
3f701b765d4,6/27/21,7/2/21,7/15/21,
59b15e39011,6/27/21,7/2/21,7/15/21,
a10b68768aa,6/28/21,7/2/21,7/15/21,
b69da32d583,6/28/21,7/2/21,7/15/21,
e36426afdb9,6/28/21,7/2/21,7/15/21,
858678e6de3,6/30/21,7/2/21,7/15/21,
ad6ae173418,6/30/21,7/2/21,7/15/21,
bd3f406e213,6/30/21,7/2/21,7/15/21,
35d3df0bade,6/26/21,7/2/21,7/16/21,
7d0ed14a4fe,6/28/21,7/2/21,7/16/21,
db3a6f8d7d8,6/28/21,7/2/21,7/16/21,
7701bba887f,6/29/21,7/2/21,7/16/21,
3fbcd742f99,6/30/21,7/2/21,7/16/21,
0900ec591b4,7/1/21,7/2/21,7/16/21,
604484abe07,3/12/22,3/15/22,3/22/22,
483460bc280,3/13/22,3/15/22,3/22/22,
c796178891e,3/13/22,3/15/22,3/22/22,
aa814c95a4d,3/14/22,3/15/22,3/22/22,
d6eff131b90,3/9/22,3/15/22,3/23/22,
ece44e5f837,3/9/22,3/15/22,3/23/22,
8e7daa21d43,3/10/22,3/15/22,3/23/22,
85a545b931c,3/11/22,3/15/22,3/23/22,
e166fd0982b,3/11/22,3/15/22,3/23/22,
c7758cb02a4,3/14/22,3/15/22,3/23/22,
e3772aa564b,3/14/22,3/15/22,3/23/22,
e7bc3d3dac3,3/14/22,3/15/22,3/23/22,
0d651ce2531,3/9/22,3/15/22,3/24/22,
7783f864743,3/9/22,3/15/22,3/24/22,
39f4f06c4f6,3/14/22,3/15/22,3/24/22,
096595c8ae0,3/9/22,3/15/22,3/25/22,
95a038f0ff9,3/9/22,3/15/22,3/25/22,
e8c239808cd,3/11/22,3/15/22,3/25/22,
026172e220d,3/13/22,3/15/22,3/25/22,
bb64deaf0f1,3/13/22,3/15/22,3/25/22,
c8fee9b388c,3/9/22,3/15/22,3/26/22,
cb095adfec2,3/10/22,3/15/22,3/26/22,
6df8eabd0bb,3/14/22,3/15/22,3/26/22,
28175f52491,3/13/22,3/15/22,3/27/22,
80ca2f5631c,3/13/22,3/15/22,3/27/22,
59ff9e4bfb0,3/14/22,3/15/22,3/27/22,
44323e93ab2,3/9/22,3/15/22,3/28/22,
f0e39d68dc0,3/11/22,3/15/22,3/28/22,
12bba841e06,3/13/22,3/15/22,3/28/22,
b571cca20aa,3/13/22,3/15/22,3/28/22,
8a3aba97359,3/10/22,3/15/22,3/29/22,
8a6b04de64e,3/10/22,3/15/22,3/29/22,
e1b5395b183,3/10/22,3/15/22,3/29/22,
0d0a040f83d,3/11/22,3/15/22,3/29/22,
8c86ea97944,3/14/22,3/15/22,3/29/22,
227ada67014,11/21/22,11/26/22,12/3/22,
dd5c8dae831,11/20/22,11/26/22,12/7/22,
7895603966,11/22/22,11/26/22,12/7/22,
6b2e0ea00c9,11/23/22,11/26/22,12/8/22,
0df1935d595,11/24/22,11/26/22,12/8/22,
f965479ea92,5/21/19,5/27/19,6/3/19,
2347f52e316,5/25/19,5/27/19,6/3/19,
2d17a7d93a3,5/23/19,5/27/19,6/4/19,
ebd0ef698cf,5/25/19,5/27/19,6/4/19,
9e43c014ec7,5/22/19,5/27/19,6/5/19,
0f1fde7b4b3,5/23/19,5/27/19,6/5/19,
6d0fcc2a726,5/23/19,5/27/19,6/5/19,
bccd2859447,5/24/19,5/27/19,6/5/19,
edf58d89949,5/24/19,5/27/19,6/5/19,
840bcb80a10,5/26/19,5/27/19,6/5/19,
249db33a753,5/22/19,5/27/19,6/6/19,
ec3410d3fdf,5/24/19,5/27/19,6/6/19,
85f973757a4,5/25/19,5/27/19,6/6/19,
81d1e70e9a8,5/26/19,5/27/19,6/6/19,
c4d425842f6,5/21/19,5/27/19,6/7/19,
1a78c390b31,5/22/19,5/27/19,6/7/19,
a6cc4425860,5/23/19,5/27/19,6/7/19,
46457f73ec4,5/24/19,5/27/19,6/7/19,
d74039b39cf,5/24/19,5/27/19,6/7/19,
abd4d0b0fe1,5/25/19,5/27/19,6/7/19,
409d27c6650,5/26/19,5/27/19,6/7/19,
4a6cb0b9d4a,5/26/19,5/27/19,6/7/19,
0441d72c0ad,5/22/19,5/27/19,6/8/19,
72e1fbae273,5/23/19,5/27/19,6/8/19,6/14/19
da7327449ea,5/25/19,5/27/19,6/8/19,
3f5b9a60e3e,5/21/19,5/27/19,6/9/19,
57e91ffc165,5/21/19,5/27/19,6/9/19,
97242c7cb54,5/22/19,5/27/19,6/9/19,
42def9681cd,5/23/19,5/27/19,6/9/19,
d46c8b6f7d7,5/23/19,5/27/19,6/9/19,
58348514095,5/22/19,5/27/19,6/10/19,
2ade5ff1352,5/22/19,5/27/19,6/10/19,
e7ad8ccfb6c,5/23/19,5/27/19,6/10/19,
ebc5d61e764,5/23/19,5/27/19,6/10/19,
c088d8d12d5,5/24/19,5/27/19,6/10/19,
899a50fa537,5/26/19,5/27/19,6/10/19,
dda714dfda7,2/2/20,2/7/20,2/14/20,
bc3def68da5,2/3/20,2/7/20,2/14/20,
d5800df070a,2/3/20,2/7/20,2/14/20,
fc23e7d96c3,2/4/20,2/7/20,2/14/20,
e4a2364e00c,2/4/20,2/7/20,2/14/20,
533a11192b5,2/3/20,2/7/20,2/15/20,
d06e25c3371,2/3/20,2/7/20,2/15/20,
8ae94e0630d,2/4/20,2/7/20,2/15/20,
f688b712fd9,2/4/20,2/7/20,2/15/20,
75c00f3f807,2/5/20,2/7/20,2/15/20,
9115a1b3293,2/5/20,2/7/20,2/15/20,
fa1d6f57651,2/6/20,2/7/20,2/15/20,
